,Item,Year,Area harvested,Production,Yield
1772,"Peas, green",2015,17550.0,171774.0,9787.7
1773,"Peas, green",2016,17571.0,183282.0,10430.9
1774,"Peas, green",2017,19910.0,200701.0,10080.4
1775,"Peas, green",2018,20450.0,167945.0,8212.5
1776,"Peas, green",2019,18935.0,151480.0,8000.0
1777,"Peas, green",2020,19080.0,152000.0,7966.5
1778,"Peas, green",2021,17222.0,171375.0,9951.0
1779,"Peas, green",2022,16500.0,98452.0,5966.8
1780,"Peas, green",2023,17867.0,181285.0,10146.4
1781,"Peas, green",2024,19251.0,174210.31,9049.2
1782,Plums and sloes,1990,3434.0,46315.0,13487.2
1783,Plums and sloes,1991,3338.0,27072.0,8110.2
1784,Plums and sloes,1992,3399.0,30698.0,9031.5
1785,Plums and sloes,1993,3150.0,41000.0,13015.9
1786,Plums and sloes,1994,3000.0,46000.0,15333.3
1787,Plums and sloes,1995,2744.0,51238.0,18672.7
1788,Plums and sloes,1996,2554.0,47068.0,18429.1
1789,Plums and sloes,1997,2276.0,34793.0,15286.9
1790,Plums and sloes,1998,1927.0,22203.0,11522.1
1791,Plums and sloes,1999,1847.0,20452.0,11073.1
1792,Plums and sloes,2000,1693.0,17502.0,10337.9
1793,Plums and sloes,2001,1638.0,16180.0,9877.9
1794,Plums and sloes,2002,1472.0,19763.0,13426.0
1795,Plums and sloes,2003,1241.0,15523.0,12508.5
1796,Plums and sloes,2004,1244.0,17148.0,13784.6
1797,Plums and sloes,2005,1250.0,18000.0,14400.0
1798,Plums and sloes,2006,1107.0,15423.0,13932.2
1799,Plums and sloes,2007,1012.0,16706.0,16507.9
1800,Plums and sloes,2008,1029.0,15392.0,14958.2
1801,Plums and sloes,2009,1022.0,13981.0,13680.0
1802,Plums and sloes,2010,1034.0,7376.0,7133.5
1803,Plums and sloes,2011,1037.0,12666.0,12214.1
1804,Plums and sloes,2012,1089.0,15520.0,14251.6
1805,Plums and sloes,2013,1092.0,13616.0,12468.9
1806,Plums and sloes,2014,1033.0,14224.0,13769.6
1807,Plums and sloes,2015,1039.0,13941.0,13417.7
1808,Plums and sloes,2016,1056.0,12187.0,11542.0
1809,Plums and sloes,2017,1071.0,14883.0,13890.8
1810,Plums and sloes,2018,1150.0,14429.0,12547.0
1811,Plums and sloes,2019,1265.0,16450.0,13000.0
1812,Plums and sloes,2020,1390.0,17280.0,12431.7
1813,Plums and sloes,2021,2871.0,46653.0,16249.7
1814,Plums and sloes,2022,3417.0,44424.0,13000.0
1815,Plums and sloes,2023,3432.0,49284.0,14360.1
1816,Plums and sloes,2024,3529.0,49066.53,13902.2
1817,Pomelos and grapefruits,1990,111.0,2149.0,19360.4
1818,Pomelos and grapefruits,1991,110.0,2226.0,20236.4
1819,Pomelos and grapefruits,1992,71.0,1360.0,19154.9
1820,Pomelos and grapefruits,1993,100.0,1800.0,18000.0
1821,Pomelos and grapefruits,1994,61.0,906.0,14852.5
1822,Pomelos and grapefruits,1995,145.0,1978.0,13641.4
1823,Pomelos and grapefruits,1996,146.0,2001.0,13705.5
1824,Pomelos and grapefruits,1997,202.0,2920.0,14455.4
1825,Pomelos and grapefruits,1998,196.0,2230.0,11377.6
1826,Pomelos and grapefruits,1999,219.0,2993.0,13666.7
1827,Pomelos and grapefruits,2000,225.0,2998.0,13324.4
1828,Pomelos and grapefruits,2001,213.0,3083.0,14474.2
1829,Pomelos and grapefruits,2002,197.0,3112.0,15797.0
1830,Pomelos and grapefruits,2003,193.0,3059.0,15849.7
1831,Pomelos and grapefruits,2004,192.0,3077.0,16026.0
1832,Pomelos and grapefruits,2005,190.0,3150.0,16578.9
1833,Pomelos and grapefruits,2006,430.0,3810.0,8860.5
1834,Pomelos and grapefruits,2007,319.0,3800.0,11912.2
1835,Pomelos and grapefruits,2008,298.0,2215.0,7432.9
1836,Pomelos and grapefruits,2009,124.0,2192.0,17677.4
1837,Pomelos and grapefruits,2010,132.0,2237.0,16947.0
1838,Pomelos and grapefruits,2011,163.0,2536.85,15563.5
1839,Pomelos and grapefruits,2012,158.0,2702.0,17101.3
1840,Pomelos and grapefruits,2013,155.0,2633.0,16987.1
1841,Pomelos and grapefruits,2014,152.0,2527.0,16625.0
1842,Pomelos and grapefruits,2015,141.0,2129.0,15099.3
1843,Pomelos and grapefruits,2016,109.0,1609.0,14728.5
1844,Pomelos and grapefruits,2017,117.0,1737.0,14870.7
1845,Pomelos and grapefruits,2018,112.0,1510.0,13482.1
1846,Pomelos and grapefruits,2019,115.0,1690.0,14695.7
1847,Pomelos and grapefruits,2020,120.0,1750.0,14583.3
1848,Pomelos and grapefruits,2021,698.0,9781.0,14014.9
1849,Pomelos and grapefruits,2022,610.0,9180.0,15049.2
1850,Pomelos and grapefruits,2023,170.0,2720.0,16000.0
1851,Pomelos and grapefruits,2024,293.0,4524.47,15432.7
1852,Potatoes,1990,79663.0,1637807.0,20559.2
1853,Potatoes,1991,88268.0,1786057.0,20234.5
1854,Potatoes,1992,77421.0,1618650.0,20907.1
1855,Potatoes,1993,77000.0,1600000.0,20779.2
1856,Potatoes,1994,64779.0,1324649.0,20448.7
1857,Potatoes,1995,123038.0,2599100.0,21124.4
1858,Potatoes,1996,129970.0,2626021.0,20204.8
1859,Potatoes,1997,82561.0,1802761.0,21835.5
1860,Potatoes,1998,88849.0,1984013.0,22330.2
1861,Potatoes,1999,77663.0,1808890.0,23291.5
1862,Potatoes,2000,75018.0,1769910.0,23593.1
1863,Potatoes,2001,79716.0,1903134.0,23873.9
1864,Potatoes,2002,82590.0,1985317.0,24038.2
1865,Potatoes,2003,82850.0,2039351.0,24615.0
1866,Potatoes,2004,104180.0,2546610.0,24444.3
1867,Potatoes,2005,126280.0,3167430.0,25082.6
1868,Potatoes,2006,92480.0,2312790.0,25008.5
1869,Potatoes,2007,107950.0,2760460.0,25571.7
1870,Potatoes,2008,137517.0,3567050.0,25939.0
1871,Potatoes,2009,138483.0,3659284.0,26424.1
1872,Potatoes,2010,140550.0,3643217.0,25921.1
1873,Potatoes,2011,164141.0,4338431.0,26431.1
1874,Potatoes,2012,177188.0,4758040.0,26853.1
1875,Potatoes,2013,160179.0,4265178.0,26627.6
1876,Potatoes,2014,172005.0,4611065.0,26807.7
1877,Potatoes,2015,183776.0,4955445.0,26964.6
1878,Potatoes,2016,158248.0,4113441.0,25993.6
1879,Potatoes,2017,174311.0,4841040.0,27772.4
1880,Potatoes,2018,171461.0,4960062.0,28928.2
1881,Potatoes,2019,177569.0,5200563.0,29287.6
1882,Potatoes,2020,275640.0,6786340.0,24620.3
1883,Potatoes,2021,211156.0,6273931.0,29712.3
1884,Potatoes,2022,245729.0,7210464.0,29343.2
1885,Potatoes,2023,272689.0,8572519.0,31437.0
1886,Potatoes,2024,268565.0,8082290.82,30094.4
1887,"Pumpkins, squash and gourds",1990,21538.0,392000.0,18200.4
1888,"Pumpkins, squash and gourds",1991,22267.0,395585.0,17765.5
1889,"Pumpkins, squash and gourds",1992,20538.0,342051.0,16654.5
1890,"Pumpkins, squash and gourds",1993,21000.0,354000.0,16857.1
1891,"Pumpkins, squash and gourds",1994,22500.0,375000.0,16666.7
1892,"Pumpkins, squash and gourds",1995,26161.0,438500.0,16761.6
1893,"Pumpkins, squash and gourds",1996,27879.0,498322.0,17874.5
1894,"Pumpkins, squash and gourds",1997,32000.0,568035.0,17751.1
1895,"Pumpkins, squash and gourds",1998,35000.0,616323.0,17609.2
1896,"Pumpkins, squash and gourds",1999,37150.0,648845.0,17465.5
1897,"Pumpkins, squash and gourds",2000,40480.0,719090.0,17764.1
1898,"Pumpkins, squash and gourds",2001,39131.0,706829.0,18063.1
1899,"Pumpkins, squash and gourds",2002,37448.0,672940.0,17970.0
1900,"Pumpkins, squash and gourds",2003,44489.0,802235.0,18032.2
1901,"Pumpkins, squash and gourds",2004,38482.0,678254.0,17625.2
1902,"Pumpkins, squash and gourds",2005,39200.0,690000.0,17602.0
1903,"Pumpkins, squash and gourds",2006,39500.0,698606.0,17686.2
1904,"Pumpkins, squash and gourds",2007,40098.0,724579.0,18070.2
1905,"Pumpkins, squash and gourds",2008,37316.0,651859.0,17468.6
1906,"Pumpkins, squash and gourds",2009,34662.0,624893.0,18028.2
1907,"Pumpkins, squash and gourds",2010,34889.0,658234.0,18866.5
1908,"Pumpkins, squash and gourds",2011,35520.0,633557.0,17836.6
1909,"Pumpkins, squash and gourds",2012,30906.0,559606.0,18106.7
1910,"Pumpkins, squash and gourds",2013,27034.0,494664.0,18297.8
1911,"Pumpkins, squash and gourds",2014,25050.0,444653.0,17750.6
1912,"Pumpkins, squash and gourds",2015,25074.0,458218.0,18274.6
1913,"Pumpkins, squash and gourds",2016,22935.0,438169.0,19104.6
1914,"Pumpkins, squash and gourds",2017,23995.0,466073.0,19423.8
1915,"Pumpkins, squash and gourds",2018,20545.0,430503.0,20954.1
1916,"Pumpkins, squash and gourds",2019,18544.0,389430.0,21000.0
1917,"Pumpkins, squash and gourds",2020,19250.0,415200.0,21568.8
1918,"Pumpkins, squash and gourds",2021,7517.0,152900.0,20340.6
1919,"Pumpkins, squash and gourds",2022,23600.0,512800.0,21728.8
1920,"Pumpkins, squash and gourds",2023,54700.0,1026200.0,18760.5
1921,"Pumpkins, squash and gourds",2024,64344.0,1275382.72,19821.2
1923,Quinces,1991,2.0,18.0,9000.0
1924,Quinces,1992,4.0,32.0,8000.0
1925,Quinces,1993,3.0,28.0,9333.3
1926,Quinces,1994,3.0,30.0,10000.0
1927,Quinces,1995,3.0,28.0,9333.3
1928,Quinces,1996,3.0,29.36,9787.7
1929,Quinces,1997,3.0,30.0,10000.0
1930,Quinces,1998,4.0,32.0,8000.0
1931,Quinces,1999,4.0,35.0,8750.0
1932,Quinces,2000,4.0,34.64,8658.8
1933,Quinces,2001,4.0,35.57,8892.9
1934,Quinces,2002,4.0,36.55,9136.4
1935,Quinces,2003,4.0,35.95,8987.2
1936,Quinces,2004,4.0,36.51,9126.4
1937,Quinces,2005,4.0,37.01,9251.6
1938,Quinces,2006,4.0,37.51,9376.9
1939,Quinces,2007,5.0,38.03,7606.7
1940,Quinces,2008,5.0,38.0,7600.0
1941,Quinces,2009,5.0,40.0,8000.0
1942,Quinces,2010,5.0,40.37,8073.5
1943,Quinces,2011,5.0,41.46,8292.2
1944,Quinces,2012,5.0,41.31,8262.1
1945,Quinces,2013,5.0,41.87,8373.3
1946,Quinces,2014,6.0,43.18,7197.3
1947,Quinces,2015,6.0,44.31,7384.9
1948,Quinces,2016,6.0,44.95,7492.4
1949,Quinces,2017,6.0,45.59,7597.7
1950,Quinces,2018,6.0,44.55,7425.1
1951,Quinces,2019,6.0,43.87,7311.6
1952,Quinces,2020,6.0,43.39,7232.3
1953,Quinces,2021,6.0,43.32,7220.3
1954,Quinces,2022,7.0,46.54,7116.7
1955,Quinces,2023,7.0,48.06,7041.2
1956,Quinces,2024,7.0,48.17,6965.7
1957,Rice,1990,435908.0,3167421.0,7266.3
1958,Rice,1991,462458.0,3447812.0,7455.4
1959,Rice,1992,511000.0,3909706.0,7651.1
1960,Rice,1993,539071.0,4160762.0,7718.4
1961,Rice,1994,579177.0,4583007.0,7913.0
1962,Rice,1995,588538.0,4788097.0,8135.6
1963,Rice,1996,590449.0,4895388.0,8291.0
1964,Rice,1997,651207.0,5480010.0,8415.2
1965,Rice,1998,517832.0,4474110.0,8640.1
1966,Rice,1999,655210.0,5816960.0,8878.0
1967,Rice,2000,659217.0,6000490.0,9102.5
1968,Rice,2001,563021.0,5226703.0,9283.3
1969,Rice,2002,650286.0,6105456.0,9388.9
1970,Rice,2003,633570.0,6176266.0,9748.4
1971,Rice,2004,645670.0,6352370.0,9838.4
1972,Rice,2005,613300.0,6125300.0,9987.4
1973,Rice,2006,670470.0,6755000.0,10075.0
1974,Rice,2007,704054.0,6876830.0,9767.5
1975,Rice,2008,745092.0,7253373.0,9734.9
1976,Rice,2009,575467.0,5520482.0,9593.0
1977,Rice,2010,459525.0,4329503.0,9421.7
1978,Rice,2011,593185.0,5675027.0,9567.0
1979,Rice,2012,620285.0,5911086.0,9529.6
1980,Rice,2013,597099.0,5724106.0,9586.5
1981,Rice,2014,573704.0,5467392.0,9530.0
1982,Rice,2015,510853.0,4817964.0,9431.2
1983,Rice,2016,568688.0,5308873.0,9335.3
1984,Rice,2017,549688.0,4960662.0,9024.5
1985,Rice,2018,361075.0,3123708.0,8651.1
1986,Rice,2019,548546.0,4804296.0,8758.2
1987,Rice,2020,499361.0,4804000.0,9620.3
1988,Rice,2021,464228.0,4241894.0,9137.5
1989,Rice,2022,482953.0,4300578.0,8904.8
1990,Rice,2023,680530.0,6228827.0,9152.9
1991,Rice,2024,704158.0,6430000.0,9131.5
1992,Rye,1990,8500.0,16500.0,1941.2
1993,Rye,1991,7500.0,15000.0,2000.0
1994,Rye,1992,7500.0,15000.0,2000.0
1995,Rye,1993,8800.0,17500.0,1988.6
1996,Rye,1994,9500.0,19000.0,2000.0
1997,Rye,1995,11000.0,22000.0,2000.0
1998,Rye,1996,11500.0,23000.0,2000.0
1999,Rye,1997,12000.0,24000.0,2000.0
2000,Rye,1998,12500.0,25000.0,2000.0
2001,Rye,1999,12500.0,25000.0,2000.0
2002,Rye,2000,13000.0,26000.0,2000.0
2003,Rye,2001,15000.0,30000.0,2000.0
2004,Rye,2002,15000.0,30000.0,2000.0
2005,Rye,2003,15000.0,30000.0,2000.0
2006,Rye,2004,15000.0,30000.0,2000.0
2007,Rye,2005,26000.0,52000.0,2000.0
2008,Rye,2006,37500.0,75000.0,2000.0
2009,Rye,2007,39000.0,78000.0,2000.0
2010,Rye,2008,47500.0,95000.0,2000.0
2011,Rye,2009,49000.0,98000.0,2000.0
2012,Rye,2010,49000.0,98000.0,2000.0
2013,Rye,2011,47025.0,94110.25,2001.3
2014,Rye,2012,45000.0,90000.0,2000.0
2015,Rye,2013,44500.0,89000.0,2000.0
2016,Rye,2014,45000.0,90015.72,2000.3
2017,Rye,2015,45710.0,91431.32,2000.2
2018,Rye,2016,46450.0,92904.4,2000.1
2019,Rye,2017,47113.0,94229.0,2000.0
2020,Rye,2018,47409.0,94814.01,1999.9
2021,Rye,2019,47527.0,95038.05,1999.7
2022,Rye,2020,47568.0,95105.25,1999.3
2023,Rye,2021,47780.0,95503.98,1998.8
2024,Rye,2022,47656.0,95222.48,1998.1
2025,Rye,2023,47763.0,95422.12,1997.8
2026,Rye,2024,47869.0,95618.05,1997.5
2027,"Seed cotton, unginned",1990,417247.0,838000.0,2008.4
2028,"Seed cotton, unginned",1991,357682.0,814000.0,2275.8
2029,"Seed cotton, unginned",1992,353066.0,973000.0,2755.9
2030,"Seed cotton, unginned",1993,371559.0,1083310.0,2915.6
2031,"Seed cotton, unginned",1994,303127.0,679962.0,2243.2
2032,"Seed cotton, unginned",1995,298406.0,639740.0,2143.9
2033,"Seed cotton, unginned",1996,386937.0,960000.0,2481.0
2034,"Seed cotton, unginned",1997,361032.0,920062.0,2548.4
2035,"Seed cotton, unginned",1998,331434.0,627694.0,1893.9
2036,"Seed cotton, unginned",1999,271184.0,617391.0,2276.6
2037,"Seed cotton, unginned",2000,217781.0,553883.0,2543.3
2038,"Seed cotton, unginned",2001,307118.0,832267.0,2709.9
2039,"Seed cotton, unginned",2002,296811.0,765612.0,2579.5
2040,"Seed cotton, unginned",2003,224828.0,545759.0,2427.5
2041,"Seed cotton, unginned",2004,300307.0,785162.0,2614.5
2042,"Seed cotton, unginned",2005,275000.0,560000.0,2036.4
2043,"Seed cotton, unginned",2006,225000.0,590000.0,2622.2
2044,"Seed cotton, unginned",2007,242000.0,620000.0,2562.0
2045,"Seed cotton, unginned",2008,131337.0,318188.0,2422.7
2046,"Seed cotton, unginned",2009,119462.0,281186.0,2353.8
2047,"Seed cotton, unginned",2010,155039.0,377527.0,2435.0
2048,"Seed cotton, unginned",2011,218451.0,634657.0,2905.3
2049,"Seed cotton, unginned",2012,140011.0,294000.0,2099.8
2050,"Seed cotton, unginned",2013,120424.0,253000.0,2100.9
2051,"Seed cotton, unginned",2014,155054.0,308000.0,1986.4
2052,"Seed cotton, unginned",2015,101164.0,160000.0,1581.6
2053,"Seed cotton, unginned",2016,55440.0,145000.0,2615.4
2054,"Seed cotton, unginned",2017,91140.0,258000.0,2830.8
2055,"Seed cotton, unginned",2018,141120.0,426000.0,3018.7
2056,"Seed cotton, unginned",2019,100544.0,281962.0,2804.4
2057,"Seed cotton, unginned",2020,76918.0,160000.0,2080.1
2058,"Seed cotton, unginned",2021,99882.0,305000.0,3053.6
2059,"Seed cotton, unginned",2022,140531.0,430735.0,3065.1
2060,"Seed cotton, unginned",2023,107194.0,324799.0,3030.0
2061,"Seed cotton, unginned",2024,81499.0,228179.22,2799.8
2062,Sesame seed,1990,17640.0,22000.0,1247.2
2063,Sesame seed,1991,23945.0,30000.0,1252.9
2064,Sesame seed,1992,22814.0,28295.0,1240.2
2065,Sesame seed,1993,24000.0,31000.0,1291.7
2066,Sesame seed,1994,24624.0,27703.0,1125.0
2067,Sesame seed,1995,30161.0,32300.0,1070.9
2068,Sesame seed,1996,31538.0,36807.0,1167.1
2069,Sesame seed,1997,27337.0,32987.0,1206.7
2070,Sesame seed,1998,22337.0,26225.0,1174.1
2071,Sesame seed,1999,28350.0,33553.0,1183.5
2072,Sesame seed,2000,30401.0,36811.0,1210.8
2073,Sesame seed,2001,28522.0,34849.0,1221.8
2074,Sesame seed,2002,30392.0,36930.0,1215.1
2075,Sesame seed,2003,30234.0,36961.0,1222.5
2076,Sesame seed,2004,29591.0,37382.0,1263.3
2077,Sesame seed,2005,28450.0,37140.0,1305.4
2078,Sesame seed,2006,31756.0,41530.0,1307.8
2079,Sesame seed,2007,32044.0,42212.0,1317.3
2080,Sesame seed,2008,28211.0,36882.0,1307.4
2081,Sesame seed,2009,42300.0,51037.0,1206.5
2082,Sesame seed,2010,36907.0,46146.0,1250.3
2083,Sesame seed,2011,33768.0,44427.0,1315.7
2084,Sesame seed,2012,25115.0,32745.0,1303.8
2085,Sesame seed,2013,25104.0,32847.0,1308.4
2086,Sesame seed,2014,28224.0,38760.0,1373.3
2087,Sesame seed,2015,36611.0,49818.0,1360.7
2088,Sesame seed,2016,29344.0,40421.0,1377.5
2089,Sesame seed,2017,26542.0,36224.0,1364.8
2090,Sesame seed,2018,28635.0,35763.0,1248.9
2091,Sesame seed,2019,29100.0,36150.0,1242.3
2092,Sesame seed,2020,45200.0,61400.0,1358.4
2093,Sesame seed,2021,38648.0,53206.0,1376.7
2094,Sesame seed,2022,39697.0,50821.0,1280.2
2095,Sesame seed,2023,37237.0,39419.0,1058.6
2096,Sesame seed,2024,43201.0,41708.17,965.5
2097,Sorghum,1990,134193.0,629638.0,4692.0
2098,Sorghum,1991,136016.0,676321.0,4972.4
2099,Sorghum,1992,149389.0,765568.0,5124.7
2100,Sorghum,1993,146055.0,779433.0,5336.6
2101,Sorghum,1994,158030.0,731237.0,4627.2
2102,Sorghum,1995,147697.0,661242.0,4477.0
2103,Sorghum,1996,138686.0,603558.0,4352.0
2104,Sorghum,1997,155975.0,786537.0,5042.7
2105,Sorghum,1998,158232.0,887310.0,5607.7
2106,Sorghum,1999,165403.0,954246.0,5769.2
2107,Sorghum,2000,162597.0,941188.0,5788.5
2108,Sorghum,2001,148764.0,862296.0,5796.4
2109,Sorghum,2002,156217.0,902246.0,5775.6
2110,Sorghum,2003,167232.0,959096.0,5735.1
2111,Sorghum,2004,152402.0,863716.0,5667.4
2112,Sorghum,2005,152000.0,853000.0,5611.8
2113,Sorghum,2006,156000.0,887000.0,5685.9
2114,Sorghum,2007,148660.0,843840.0,5676.3
2115,Sorghum,2008,154103.0,866948.0,5625.8
2116,Sorghum,2009,141253.0,780946.0,5528.7
2117,Sorghum,2010,140157.0,701629.0,5006.0
2118,Sorghum,2011,156986.0,839195.0,5345.7
2119,Sorghum,2012,142744.0,757035.0,5303.4
2120,Sorghum,2013,141627.0,761627.0,5377.7
2121,Sorghum,2014,148465.0,804051.0,5415.8
2122,Sorghum,2015,150197.0,720291.0,4795.6
2123,Sorghum,2016,148071.0,723791.0,4888.1
2124,Sorghum,2017,152171.0,807377.0,5305.7
2125,Sorghum,2018,154920.0,804851.0,5195.3
2126,Sorghum,2019,151375.0,758362.0,5009.8
2127,Sorghum,2020,153340.0,758200.0,4944.6
2128,Sorghum,2021,150820.0,793926.0,5264.1
2129,Sorghum,2022,206740.0,1037342.0,5017.6
2130,Sorghum,2023,163247.0,841957.0,5157.6
2131,Sorghum,2024,150000.0,780000.0,5200.0
2132,Soya beans,1990,41396.0,106690.0,2577.3
2133,Soya beans,1991,42318.0,120038.0,2836.6
2134,Soya beans,1992,21846.0,58943.0,2698.1
2135,Soya beans,1993,18332.0,50475.0,2753.4
2136,Soya beans,1994,23326.0,67245.0,2882.8
2137,Soya beans,1995,26055.0,63427.0,2434.4
2138,Soya beans,1996,15216.0,39718.0,2610.3
2139,Soya beans,1997,13243.0,34727.0,2622.3
2140,Soya beans,1998,18221.0,47752.0,2620.7
2141,Soya beans,1999,7165.0,18892.0,2636.7
2142,Soya beans,2000,3867.0,10518.0,2719.9
2143,Soya beans,2001,5331.0,14885.0,2792.2
2144,Soya beans,2002,5916.0,17691.0,2990.4
2145,Soya beans,2003,8292.0,28681.0,3458.9
2146,Soya beans,2004,14348.0,43425.0,3026.6
2147,Soya beans,2005,15000.0,51000.0,3400.0
2148,Soya beans,2006,7470.0,23020.0,3081.7
2149,Soya beans,2007,7788.0,25607.0,3288.0
2150,Soya beans,2008,8681.0,29169.0,3360.1
2151,Soya beans,2009,7179.0,22436.0,3125.2
2152,Soya beans,2010,15233.0,43342.0,2845.3
2153,Soya beans,2011,9548.0,29785.0,3119.5
2154,Soya beans,2012,7185.0,26000.0,3618.6
2155,Soya beans,2013,9422.0,32757.0,3476.7
2156,Soya beans,2014,11979.0,39872.0,3328.5
2157,Soya beans,2015,14275.0,46843.0,3281.5
2158,Soya beans,2016,13466.0,45165.0,3354.1
2159,Soya beans,2017,12879.0,36388.0,2825.3
2160,Soya beans,2018,16093.0,46997.0,2920.3
2161,Soya beans,2019,12398.0,36260.0,2924.7
2162,Soya beans,2020,12623.0,36420.0,2885.2
2163,Soya beans,2021,20613.0,62586.0,3036.2
2164,Soya beans,2022,37074.0,116681.0,3147.3
2165,Soya beans,2023,63461.0,188158.0,2964.9
2166,Soya beans,2024,25000.0,75000.0,3000.0
2167,Spinach,1990,2520.0,38517.0,15284.5
2168,Spinach,1991,2516.0,40436.0,16071.5
2169,Spinach,1992,2223.0,35666.0,16044.1
2170,Spinach,1993,2250.0,33000.0,14666.7
2171,Spinach,1994,2550.0,40000.0,15686.3
2172,Spinach,1995,2738.0,47529.0,17359.0
2173,Spinach,1996,2716.0,45506.0,16754.8
2174,Spinach,1997,2665.0,45518.0,17079.9
2175,Spinach,1998,2577.0,48639.0,18874.3
2176,Spinach,1999,2431.0,44172.0,18170.3
2177,Spinach,2000,2619.0,47970.0,18316.2
2178,Spinach,2001,2378.0,45365.0,19077.0
2179,Spinach,2002,2355.0,45126.0,19161.8
2180,Spinach,2003,2101.0,41460.0,19733.5
2181,Spinach,2004,2907.0,57113.0,19646.7
2182,Spinach,2005,2500.0,48700.0,19480.0
2183,Spinach,2006,5911.0,49848.0,8433.1
2184,Spinach,2007,7376.0,61378.0,8321.3
2185,Spinach,2008,7969.0,66665.0,8365.5
2186,Spinach,2009,3313.0,64481.0,19463.0
2187,Spinach,2010,1808.0,30831.0,17052.5
2188,Spinach,2011,1817.0,28767.0,15832.1
2189,Spinach,2012,2299.0,39413.0,17143.5
2190,Spinach,2013,2098.0,36277.0,17291.2
2191,Spinach,2014,1741.0,28352.0,16284.9
2192,Spinach,2015,2220.0,40869.0,18409.5
2193,Spinach,2016,1446.0,23979.0,16585.3
2194,Spinach,2017,1680.0,27432.0,16330.2
2195,Spinach,2018,1727.0,28343.0,16411.7
2196,Spinach,2019,1844.0,29500.0,16000.0
2197,Spinach,2020,2010.0,30000.0,14925.4
2198,Spinach,2021,1705.0,28692.0,16827.7
2199,Spinach,2022,1474.0,22475.0,15243.8
2200,Spinach,2023,1592.0,27358.0,17184.7
2201,Spinach,2024,1731.0,29681.96,17144.0
2202,Strawberries,1990,2634.0,43053.0,16345.1
2203,Strawberries,1991,1969.0,29927.0,15199.1
2204,Strawberries,1992,1594.0,25200.0,15809.3
2205,Strawberries,1993,1550.0,25000.0,16129.0
2206,Strawberries,1994,1580.0,27000.0,17088.6
2207,Strawberries,1995,1650.0,32000.0,19393.9
2208,Strawberries,1996,1705.0,36994.0,21697.4
2209,Strawberries,1997,1977.0,45938.0,23236.2
2210,Strawberries,1998,2425.0,52321.0,21575.7
2211,Strawberries,1999,2271.0,53684.0,23638.9
2212,Strawberries,2000,2689.0,70612.0,26259.6
2213,Strawberries,2001,2700.0,68137.0,25235.9
2214,Strawberries,2002,2419.0,60017.0,24810.7
2215,Strawberries,2003,3072.0,79771.0,25967.1
2216,Strawberries,2004,3838.0,104971.0,27350.4
2217,Strawberries,2005,3800.0,100000.0,26315.8
2218,Strawberries,2006,10201.0,128349.0,12582.0
2219,Strawberries,2007,15059.0,174414.0,11582.0
2220,Strawberries,2008,5232.0,200254.0,38274.8
2221,Strawberries,2009,5763.0,242776.0,42126.7
2222,Strawberries,2010,5245.0,238432.0,45458.9
2223,Strawberries,2011,5628.0,240284.0,42694.4
2224,Strawberries,2012,5833.0,242297.0,41539.0
2225,Strawberries,2013,5906.0,262432.0,44434.8
2226,Strawberries,2014,6509.0,283471.0,43550.6
2227,Strawberries,2015,9614.0,435344.0,45282.3
2228,Strawberries,2016,9595.0,378960.0,39497.5
2229,Strawberries,2017,8085.0,318950.0,39448.2
2230,Strawberries,2018,11604.0,445106.0,38358.0
2231,Strawberries,2019,14350.0,545284.0,38000.0
2232,Strawberries,2020,11850.0,438730.0,37023.6
2233,Strawberries,2021,17164.0,663659.0,38666.1
2234,Strawberries,2022,19236.0,689013.0,35818.7
2235,Strawberries,2023,24493.0,882948.0,36049.0
2236,Strawberries,2024,23808.0,880847.26,36998.3
2237,String beans,1990,50.0,350.0,7000.0
2238,String beans,1991,50.0,350.0,7000.0
2239,String beans,1992,55.0,400.0,7272.7
2240,String beans,1993,140.0,1000.0,7142.9
2241,String beans,1994,55.0,400.0,7272.7
2242,String beans,1995,50.0,350.0,7000.0
2243,String beans,1996,50.0,350.0,7000.0
2244,String beans,1997,25.0,150.0,6000.0
2245,String beans,1998,25.0,150.0,6000.0
2246,String beans,1999,15.0,100.0,6666.7
2247,String beans,2000,25.0,150.0,6000.0
2248,String beans,2001,25.0,150.0,6000.0
2249,String beans,2002,30.0,200.0,6666.7
2250,String beans,2003,30.0,200.0,6666.7
2251,String beans,2004,15.0,100.0,6666.7
2252,String beans,2005,25.0,150.0,6000.0
2253,String beans,2006,30.0,200.0,6666.7
2254,String beans,2007,35.0,250.0,7142.9
2255,String beans,2008,30.0,200.0,6666.7
2256,String beans,2009,90.0,650.0,7222.2
2257,String beans,2010,70.0,500.0,7142.9
2258,String beans,2011,45.0,300.0,6666.7
2259,String beans,2012,46.0,308.56,6706.6
2260,String beans,2013,50.0,345.2,6910.6
2261,String beans,2014,45.0,309.58,6926.4
2262,String beans,2015,44.0,300.32,6893.0
2263,String beans,2016,46.0,318.37,6910.1
2264,String beans,2017,45.0,309.42,6910.0
2265,String beans,2018,45.0,309.37,6904.5
2266,String beans,2019,45.0,312.39,6908.2
2267,String beans,2020,45.0,310.39,6907.6
2268,String beans,2021,45.0,310.72,6906.8
2269,String beans,2022,45.0,311.17,6907.5
2270,String beans,2023,45.0,310.76,6907.3
2271,String beans,2024,45.0,310.88,6907.2
2272,Sugar beet,1990,14323.0,574745.0,40127.4
